ID,metaphor,intp,intp_sep,resp,feature
312376,家族は納豆だ,intp2,2,切れにくい,にくい
312376,人生は航海だ,intp1,1,標がない,ない
312376,人生は航海だ,intp2,1,危険に満ちている,危険
312376,人生は航海だ,intp2,2,危険に満ちている,満ちる
312376,人生は航海だ,intp2,3,危険に満ちている,いる
312376,人生は航海だ,intp3,1,移ろいやすい,やすい
312376,煙草は時限爆弾だ,intp1,1,害がある,ある
312376,煙草は時限爆弾だ,intp2,1,遅れて,遅れる
312376,雑巾は亀だ,intp1,1,薄汚れている,汚れる
312376,雑巾は亀だ,intp1,2,薄汚れている,いる
312376,雑巾は亀だ,intp2,1,臭う,臭う
312376,笑顔は花だ,intp1,1,明るい,明るい
312376,笑顔は花だ,intp2,1,癒される,癒す
312376,笑顔は花だ,intp2,2,癒される,れる
312376,笑顔は花だ,intp3,1,鮮やか,鮮やか
312376,沈黙は海底だ,intp1,1,静か,静か
312376,沈黙は海底だ,intp2,1,深い,深い
312376,沈黙は海底だ,intp3,1,暗い,暗い
312376,球場はバケツだ,intp1,1,集める,集める
312376,球場はバケツだ,intp2,1,まとめる,まとめる
312376,球場はバケツだ,intp3,1,密集している,する
312376,球場はバケツだ,intp3,2,密集している,いる
312376,空は鏡だ,intp1,1,曇る,曇る
312376,魅力は磁石だ,intp1,1,ひきつける,ひきつける
312376,魅力は磁石だ,intp2,1,相性がある,ある
312376,あくびは満月だ,intp1,1,満ちている,満ちる
312376,あくびは満月だ,intp1,2,満ちている,いる
312376,あくびは満月だ,intp2,1,丸い,丸い
312376,蝶は踊り子だ,intp1,1,舞う,舞う
312376,議論は戦争だ,intp1,1,負かす,負かす
312376,議論は戦争だ,intp2,1,対峙する,する
312376,議論は戦争だ,intp3,1,戦略を練る,練る
312376,恋はくす玉だ,intp1,1,鮮やかな,鮮やか
312376,恋はくす玉だ,intp2,1,驚く,驚く
312376,記憶は倉庫だ,intp1,1,しまう,しまう
312376,記憶は倉庫だ,intp2,1,取り出す,取り出す
312376,心は沼だ,intp1,1,底が深い,深い
312376,心は沼だ,intp2,1,不透明な,不透明
312376,不安は濃霧だ,intp1,1,邪魔な,邪魔
312376,不安は濃霧だ,intp2,1,視野が狭まる,狭まる
312376,椿はひとだまだ,intp2,1,目立つ,目立つ
312376,激怒は噴火だ,intp1,1,放出する,する
312376,激怒は噴火だ,intp2,1,激しい,激しい
312376,激怒は噴火だ,intp3,1,爆発する,する
312376,権力は麻薬だ,intp1,1,依存する,する
312376,権力は麻薬だ,intp2,1,酔う,酔う
1773443,恋はくす玉だ,intp1,1,はかない,はかない
1773443,恋はくす玉だ,intp2,1,割れる,割れる
1773443,恋はくす玉だ,intp3,1,丸い,丸い
1773443,恋はくす玉だ,intp4,1,淡い,淡い
1773443,恋はくす玉だ,intp5,1,もろい,もろい
1773443,球場はバケツだ,intp2,1,入る,入る
1773443,球場はバケツだ,intp3,1,大きい,大きい
1773443,球場はバケツだ,intp4,1,広い,広い
1773443,球場はバケツだ,intp5,1,開いている,開く
1773443,球場はバケツだ,intp5,2,開いている,いる
1773443,あくびは満月だ,intp1,1,開く,開く
1773443,あくびは満月だ,intp2,1,たいくつ,退屈
1773443,あくびは満月だ,intp3,1,終わる,終わる
1773443,あくびは満月だ,intp4,1,始まる,始まる
1773443,あくびは満月だ,intp5,1,眠たい,眠たい
1773443,煙草は時限爆弾だ,intp1,1,燃える,燃える
1773443,煙草は時限爆弾だ,intp2,1,光る,光る
1773443,煙草は時限爆弾だ,intp3,1,煙たい,煙たい
1773443,煙草は時限爆弾だ,intp4,1,火が点く,点く
1773443,煙草は時限爆弾だ,intp5,1,終わる,終わる
1773443,権力は麻薬だ,intp1,1,誘惑する,する
1773443,権力は麻薬だ,intp2,1,支配する,する
1773443,権力は麻薬だ,intp3,1,力がある,ある
1773443,権力は麻薬だ,intp4,1,殺す,殺す
1773443,権力は麻薬だ,intp5,1,不幸にする,不幸
1773443,権力は麻薬だ,intp5,2,不幸にする,する
1773443,家族は納豆だ,intp1,1,匂う,匂う
1773443,家族は納豆だ,intp2,1,美味しい,美味しい
1773443,家族は納豆だ,intp3,1,集まる,集まる
1773443,家族は納豆だ,intp4,1,粘る,粘る
1773443,家族は納豆だ,intp5,1,やわらかい,やわらかい
1773443,空は鏡だ,intp2,1,広い,広い
1773443,空は鏡だ,intp3,1,大きい,大きい
1773443,空は鏡だ,intp4,1,平たい,平たい
1773443,蝶は踊り子だ,intp1,1,動く,動く
1773443,蝶は踊り子だ,intp2,1,飛ぶ,飛ぶ
1773443,蝶は踊り子だ,intp4,1,飽きない,飽きる
1773443,蝶は踊り子だ,intp5,1,読めない,読める
1773443,激怒は噴火だ,intp1,1,怒る,怒る
1773443,激怒は噴火だ,intp2,1,爆発する,する
1773443,激怒は噴火だ,intp3,1,怖い,怖い
1773443,激怒は噴火だ,intp4,1,恐ろしい,恐ろしい
1773443,激怒は噴火だ,intp5,1,熱い,熱い
1773443,椿はひとだまだ,intp1,1,綺麗,綺麗
1773443,椿はひとだまだ,intp2,1,鮮やか,鮮やか
1773443,椿はひとだまだ,intp3,1,生える,生える
1773443,椿はひとだまだ,intp4,1,終わる,終わる
1773443,椿はひとだまだ,intp5,1,始まる,始まる
1773443,魅力は磁石だ,intp1,1,ひきつける,ひきつける
1773443,魅力は磁石だ,intp2,1,くっつく,くっつく
1773443,魅力は磁石だ,intp3,1,見えない,見える
1773443,魅力は磁石だ,intp4,1,素晴らしい,素晴らしい
1773443,魅力は磁石だ,intp5,1,良い,良い
1773443,心は沼だ,intp1,1,見えない,見える
1773443,心は沼だ,intp3,1,悪い,悪い
1773443,心は沼だ,intp4,1,良い,良い
1773443,心は沼だ,intp5,1,動く,動く
1773443,議論は戦争だ,intp1,1,言う,言う
1773443,議論は戦争だ,intp2,1,熱い,熱い
1773443,議論は戦争だ,intp3,1,疲れる,疲れる
1773443,議論は戦争だ,intp4,1,戦う,戦う
1773443,議論は戦争だ,intp5,1,長い,長い
1773443,笑顔は花だ,intp1,1,良い,良い
1773443,笑顔は花だ,intp2,1,癒される,癒す
1773443,笑顔は花だ,intp2,2,癒される,れる
1773443,笑顔は花だ,intp3,1,笑う,笑う
1773443,笑顔は花だ,intp4,1,健康,健康
1773443,笑顔は花だ,intp5,1,安らぐ,安らぐ
1773443,不安は濃霧だ,intp1,1,悪い,悪い
1773443,不安は濃霧だ,intp2,1,恐ろしい,恐ろしい
1773443,不安は濃霧だ,intp3,1,怖い,怖い
1773443,不安は濃霧だ,intp4,1,暗い,暗い
1773443,沈黙は海底だ,intp1,1,わからない,わかる
1773443,沈黙は海底だ,intp2,1,読めない,読める
1773443,沈黙は海底だ,intp3,1,静か,静か
1773443,沈黙は海底だ,intp4,1,長い,長い
1773443,人生は航海だ,intp1,1,長い,長い
1773443,人生は航海だ,intp2,1,読めない,読める
1773443,人生は航海だ,intp3,1,つらい,つらい
1773443,人生は航海だ,intp4,1,苦しい,苦しい
1773443,記憶は倉庫だ,intp1,1,覚える,覚える
1773443,記憶は倉庫だ,intp2,1,苦い,苦い
1773443,記憶は倉庫だ,intp3,1,苦しい,苦しい
1773443,記憶は倉庫だ,intp4,1,楽しい,楽しい
1773443,休日は道しるべだ,intp1,1,良い,良い
1773443,休日は道しるべだ,intp2,1,癒される,癒す
1773443,休日は道しるべだ,intp2,2,癒される,れる
1773443,休日は道しるべだ,intp3,1,楽しい,楽しい
1773443,休日は道しるべだ,intp4,1,うれしい,うれしい
1773443,雑巾は亀だ,intp1,1,汚い,汚い
1773443,雑巾は亀だ,intp2,1,黒い,黒い
1773443,雑巾は亀だ,intp3,1,耐える,耐える
1773443,雑巾は亀だ,intp4,1,貢献する,する
1773443,雑巾は亀だ,intp5,1,綺麗にする,綺麗
1773443,雑巾は亀だ,intp5,2,綺麗にする,する
5138531,権力は麻薬だ,intp1,1,頼る,頼る
5138531,権力は麻薬だ,intp2,1,人を変える,変える
5138531,権力は麻薬だ,intp3,1,強い,強い
5138531,球場はバケツだ,intp1,1,小さい,小さい
5138531,球場はバケツだ,intp2,1,壊れやすい,壊れる
5138531,球場はバケツだ,intp2,2,壊れやすい,やすい
5138531,不安は濃霧だ,intp1,1,見えない,見える
5138531,不安は濃霧だ,intp2,1,進めない,進める
5138531,不安は濃霧だ,intp3,1,立ち止まる,立ち止まる
5138531,不安は濃霧だ,intp4,1,とまどう,とまどう
5138531,魅力は磁石だ,intp1,1,引き合う,引き合う
5138531,魅力は磁石だ,intp2,1,くっつく,くっつく
5138531,魅力は磁石だ,intp3,1,引き寄せる,引き寄せる
5138531,煙草は時限爆弾だ,intp1,1,火が出る,出る
5138531,煙草は時限爆弾だ,intp2,1,自然に動作する,する
5138531,煙草は時限爆弾だ,intp3,1,止められない,止める
5138531,煙草は時限爆弾だ,intp3,2,止められない,られる
5138531,雑巾は亀だ,intp1,1,遅い,遅い
5138531,雑巾は亀だ,intp3,1,地面を這う,這う
5138531,蝶は踊り子だ,intp1,1,舞う,舞う
5138531,蝶は踊り子だ,intp2,1,綺麗,綺麗
5138531,休日は道しるべだ,intp1,1,問題を解決できる,できる
5138531,休日は道しるべだ,intp2,1,誘導してくれる,する
5138531,休日は道しるべだ,intp2,2,誘導してくれる,くれる
5138531,家族は納豆だ,intp1,1,強い,強い
5138531,家族は納豆だ,intp3,1,繋がっている,繋がる
5138531,家族は納豆だ,intp3,2,繋がっている,いる
5138531,空は鏡だ,intp1,1,映し出す,映し出す
5138531,空は鏡だ,intp2,1,大きく見える,大きい
5138531,空は鏡だ,intp2,2,大きく見える,見える
5138531,空は鏡だ,intp3,1,光を反射する,する
5138531,激怒は噴火だ,intp1,1,燃える,燃える
5138531,激怒は噴火だ,intp2,1,熱い,熱い
5138531,激怒は噴火だ,intp3,1,おさまらない,おさまる
5138531,椿はひとだまだ,intp1,1,儚い,儚い
5138531,椿はひとだまだ,intp2,1,赤い,赤い
5138531,椿はひとだまだ,intp3,1,すぐに消える,消える
5138531,心は沼だ,intp1,1,汚い,汚い
5138531,心は沼だ,intp2,1,沈んでいく,沈む
5138531,心は沼だ,intp2,2,沈んでいく,いく
5138531,人生は航海だ,intp1,1,時間がかかる,かかる
5138531,人生は航海だ,intp2,1,旅する,する
5138531,恋はくす玉だ,intp1,1,割れやすい,割れる
5138531,恋はくす玉だ,intp1,2,割れやすい,やすい
5138531,恋はくす玉だ,intp2,1,元に戻らない,戻る
5138531,議論は戦争だ,intp1,1,激しい,激しい
5138531,議論は戦争だ,intp2,1,終わりが見えない,終わる
5138531,議論は戦争だ,intp2,2,終わりが見えない,見える
5138531,議論は戦争だ,intp3,1,熱くなる,熱い
5138531,議論は戦争だ,intp3,2,熱くなる,なる
5138531,記憶は倉庫だ,intp2,1,限度がある,ある
5138531,記憶は倉庫だ,intp3,1,取り出せる,取り出せる
5138531,沈黙は海底だ,intp1,1,暗い,暗い
5138531,沈黙は海底だ,intp2,1,抜け出せない,抜け出せる
5138531,沈黙は海底だ,intp3,1,静か,静か
5138531,あくびは満月だ,intp1,1,丸い,丸い
5138531,あくびは満月だ,intp2,1,繰り返す,繰り返す
5138531,笑顔は花だ,intp1,1,美しい,美しい
5138531,笑顔は花だ,intp2,1,綺麗,綺麗
5138531,笑顔は花だ,intp3,1,鮮やか,鮮やか
4854693,雑巾は亀だ,intp1,1,臭い,臭い
4854693,雑巾は亀だ,intp2,1,古い,古い
4854693,雑巾は亀だ,intp3,1,汚い,汚い
4854693,休日は道しるべだ,intp1,1,休む,休む
4854693,休日は道しるべだ,intp2,1,楽しむ,楽しむ
4854693,休日は道しるべだ,intp3,1,遊べる,遊べる
4854693,空は鏡だ,intp1,1,青い,青い
4854693,空は鏡だ,intp2,1,きれい,きれい
4854693,空は鏡だ,intp3,1,澄んでいる,澄む
4854693,空は鏡だ,intp3,2,澄んでいる,いる
4854693,椿はひとだまだ,intp1,1,怖い,怖い
4854693,椿はひとだまだ,intp2,1,怯える,怯える
4854693,権力は麻薬だ,intp1,1,力強い,力強い
4854693,権力は麻薬だ,intp2,1,薄汚い,薄汚い
4854693,権力は麻薬だ,intp3,1,怪しい,怪しい
4854693,あくびは満月だ,intp1,1,眠い,眠い
4854693,あくびは満月だ,intp2,1,だるい,だるい
4854693,沈黙は海底だ,intp1,1,暗い,暗い
4854693,沈黙は海底だ,intp2,1,静か,静か
4854693,不安は濃霧だ,intp1,1,薄暗い,薄暗い
4854693,不安は濃霧だ,intp2,1,見えない,見える
4854693,蝶は踊り子だ,intp1,1,軽やか,軽やか
4854693,家族は納豆だ,intp1,1,つながる,つながる
4854693,家族は納豆だ,intp2,1,引き合う,引き合う
4854693,議論は戦争だ,intp1,1,話し合う,話し合う
4854693,議論は戦争だ,intp2,1,言い争う,言い争う
4854693,激怒は噴火だ,intp1,1,怒鳴る,怒鳴る
4854693,激怒は噴火だ,intp2,1,怒る,怒る
4854693,魅力は磁石だ,intp1,1,惚れる,惚れる
4854693,魅力は磁石だ,intp2,1,見惚れる,見惚れる
4854693,心は沼だ,intp1,1,ハマる,ハマる
4854693,心は沼だ,intp2,1,浸かる,浸かる
4854693,煙草は時限爆弾だ,intp1,1,煙る,煙る
4854693,煙草は時限爆弾だ,intp2,1,吸う,吸う
4854693,人生は航海だ,intp1,1,出発する,する
4854693,人生は航海だ,intp2,1,進む,進む
4854693,記憶は倉庫だ,intp1,1,仕舞う,仕舞う
4854693,記憶は倉庫だ,intp2,1,片付ける,片付ける
4854693,恋はくす玉だ,intp1,1,　駆け引きする,する
4854693,恋はくす玉だ,intp2,1,壊れる,壊れる
4854693,球場はバケツだ,intp1,1,大きい,大きい
4854693,球場はバケツだ,intp2,1,広い,広い
4854693,笑顔は花だ,intp1,1,笑う,笑う
2884266,雑巾は亀だ,intp1,1,ゆるい,ゆるい
2884266,雑巾は亀だ,intp2,1,遅い,遅い
2884266,雑巾は亀だ,intp3,1,収集がつかない,つく
2884266,雑巾は亀だ,intp4,1,つかみどころがない,つかむ
2884266,雑巾は亀だ,intp4,2,つかみどころがない,ない
2884266,雑巾は亀だ,intp5,1,汚い,汚い
2884266,あくびは満月だ,intp1,1,空虚な,空虚
2884266,あくびは満月だ,intp2,1,過不足がある,ある
2884266,あくびは満月だ,intp3,1,満ち足りない,満ち足りる
2884266,あくびは満月だ,intp4,1,欠けている,欠ける
2884266,あくびは満月だ,intp4,2,欠けている,いる
2884266,あくびは満月だ,intp5,1,無心な,無心
2884266,笑顔は花だ,intp1,1,可憐な,可憐
2884266,笑顔は花だ,intp3,1,棘のある,ある
2884266,笑顔は花だ,intp5,1,冷酷な,冷酷
2884266,魅力は磁石だ,intp1,1,選択肢のない,ない
2884266,魅力は磁石だ,intp2,1,やむを得ない,やむを得ない
2884266,魅力は磁石だ,intp3,1,強力な,強力
2884266,魅力は磁石だ,intp4,1,離せない,離せる
2884266,魅力は磁石だ,intp5,1,無意識な,無意識
2884266,不安は濃霧だ,intp1,1,先の見えない,見える
2884266,不安は濃霧だ,intp2,1,陰鬱とした,陰鬱
2884266,不安は濃霧だ,intp2,2,陰鬱とした,する
2884266,不安は濃霧だ,intp3,1,暗い,暗い
2884266,不安は濃霧だ,intp5,1,晴れない,晴れる
2884266,家族は納豆だ,intp1,1,粘着した,する
2884266,家族は納豆だ,intp2,1,別れ難い,別れる
2884266,家族は納豆だ,intp2,2,別れ難い,難い
2884266,家族は納豆だ,intp3,1,巻き込まれて,巻き込む
2884266,家族は納豆だ,intp3,2,巻き込まれて,れる
2884266,家族は納豆だ,intp5,1,まとまった,まとまる
2884266,権力は麻薬だ,intp1,1,歯止めのない,ない
2884266,権力は麻薬だ,intp2,1,蔓延る,蔓延る
2884266,権力は麻薬だ,intp3,1,誤った,誤る
2884266,権力は麻薬だ,intp4,1,弊害のある,ある
2884266,権力は麻薬だ,intp5,1,欠かせない,欠く
2884266,権力は麻薬だ,intp5,2,欠かせない,せる
2884266,煙草は時限爆弾だ,intp1,1,目に見えない,見える
2884266,煙草は時限爆弾だ,intp2,1,諸悪の根源となる,なる
2884266,煙草は時限爆弾だ,intp5,1,想像を超えた,超える
2884266,休日は道しるべだ,intp1,1,収拾のつかない,つく
2884266,休日は道しるべだ,intp3,1,期待に満ちた,満ちる
2884266,空は鏡だ,intp1,1,反映された,する
2884266,空は鏡だ,intp1,2,反映された,れる
2884266,空は鏡だ,intp2,1,相反する,する
2884266,空は鏡だ,intp4,1,果てのない,ない
2884266,空は鏡だ,intp5,1,深さのある,ある
2884266,蝶は踊り子だ,intp1,1,自由な,自由
2884266,蝶は踊り子だ,intp2,1,優雅な,優雅
2884266,蝶は踊り子だ,intp3,1,多彩な,多彩
2884266,蝶は踊り子だ,intp4,1,華やかな,華やか
2884266,蝶は踊り子だ,intp5,1,必死な,必死
2884266,球場はバケツだ,intp1,1,引き寄せる,引き寄せる
2884266,球場はバケツだ,intp2,1,許容力のある,ある
2884266,球場はバケツだ,intp3,1,予測のつなかない,ない
2884266,球場はバケツだ,intp4,1,ドラマのある,ある
2884266,球場はバケツだ,intp5,1,奇想天外な,奇想天外
2884266,人生は航海だ,intp1,1,円満な,円満
2884266,人生は航海だ,intp3,1,波のある,ある
2884266,人生は航海だ,intp4,1,荒れた,荒れる
2884266,記憶は倉庫だ,intp1,1,保管された,する
2884266,記憶は倉庫だ,intp1,2,保管された,れる
2884266,記憶は倉庫だ,intp2,1,詰め込まれた,詰め込む
2884266,記憶は倉庫だ,intp2,2,詰め込まれた,れる
2884266,記憶は倉庫だ,intp3,1,ごちゃ混ぜの,混ぜる
2884266,記憶は倉庫だ,intp4,1,あいまいな,あいまい
2884266,記憶は倉庫だ,intp5,1,溢れた,溢れる
2884266,恋はくす玉だ,intp2,1,驚きのある,ある
2884266,恋はくす玉だ,intp3,1,意外な,意外
2884266,恋はくす玉だ,intp5,1,メリハリに富んだ,富む
2884266,激怒は噴火だ,intp2,1,過激な,過激
2884266,激怒は噴火だ,intp3,1,爆発する,する
2884266,激怒は噴火だ,intp4,1,勢いのある,ある
2884266,激怒は噴火だ,intp5,1,恐ろしい,恐ろしい
2884266,心は沼だ,intp1,1,底のない,ない
2884266,心は沼だ,intp2,1,深い,深い
2884266,心は沼だ,intp3,1,広い,広い
2884266,心は沼だ,intp4,1,重厚な,重厚
2884266,心は沼だ,intp5,1,ハマってしまう,ハマる
2884266,心は沼だ,intp5,2,ハマってしまう,しまう
2884266,議論は戦争だ,intp1,1,絶え間ない,ない
2884266,議論は戦争だ,intp2,1,終わりのない,終わる
2884266,議論は戦争だ,intp2,2,終わりのない,ない
2884266,議論は戦争だ,intp3,1,合意のなさ,ない
2884266,議論は戦争だ,intp4,1,せめぎあう,せめぐ
2884266,議論は戦争だ,intp4,2,せめぎあう,あう
2884266,沈黙は海底だ,intp1,1,読めない,読める
2884266,沈黙は海底だ,intp2,1,見えない,見える
2884266,沈黙は海底だ,intp3,1,奥深い,奥深い
2884266,沈黙は海底だ,intp4,1,見失う,見失う
2884266,椿はひとだまだ,intp1,1,陰鬱な,陰鬱
2884266,椿はひとだまだ,intp2,1,陰のある,ある
2884266,椿はひとだまだ,intp3,1,目に見えない,見える
2884266,椿はひとだまだ,intp4,1,情熱を秘めた,秘める
2884266,椿はひとだまだ,intp5,1,つかみどころのない,つかむ
2884266,椿はひとだまだ,intp5,2,つかみどころのない,ない
4093278,沈黙は海底だ,intp1,1,暗い,暗い
4093278,沈黙は海底だ,intp2,1,静か,静か
4093278,魅力は磁石だ,intp1,1,引き付ける,引き付ける
4093278,魅力は磁石だ,intp2,1,引き寄せる,引き寄せる
4093278,魅力は磁石だ,intp3,1,相反する,する
4093278,人生は航海だ,intp1,1,広い,広い
4093278,恋はくす玉だ,intp1,1,割れる,割れる
4093278,恋はくす玉だ,intp2,1,弾ける,弾ける
4093278,恋はくす玉だ,intp3,1,終わり,終わる
4093278,あくびは満月だ,intp1,1,眠る,眠る
4093278,笑顔は花だ,intp1,1,綺麗,綺麗
4093278,笑顔は花だ,intp2,1,美しい,美しい
4093278,笑顔は花だ,intp3,1,可愛い,可愛い
4093278,空は鏡だ,intp2,1,映す,映す
4093278,雑巾は亀だ,intp1,1,臭い,臭い
4093278,雑巾は亀だ,intp2,1,汚い,汚い
4093278,激怒は噴火だ,intp3,1,熱い,熱い
4093278,球場はバケツだ,intp1,1,うるさい,うるさい
4093278,権力は麻薬だ,intp3,1,おかしくなる,おかしい
4093278,権力は麻薬だ,intp3,2,おかしくなる,なる
4093278,蝶は踊り子だ,intp1,1,美しい,美しい
4093278,蝶は踊り子だ,intp2,1,華やか,華やか
4093278,蝶は踊り子だ,intp3,1,舞う,舞う
4093278,椿はひとだまだ,intp1,1,弾ける,弾ける
4093278,椿はひとだまだ,intp2,1,散る,散る
4093278,家族は納豆だ,intp3,1,うっとうしい,うっとうしい
4093278,不安は濃霧だ,intp1,1,濃い,濃い
4093278,不安は濃霧だ,intp3,1,暗い,暗い
4093278,議論は戦争だ,intp1,1,平和,平和
4093278,心は沼だ,intp3,1,溺れる,溺れる
25920,空は鏡だ,intp1,1,映す,映す
25920,空は鏡だ,intp2,1,跳ね返る,跳ね返る
25920,空は鏡だ,intp3,1,煌めく,煌めく
25920,人生は航海だ,intp1,1,荒ぶる,荒ぶ
25920,人生は航海だ,intp2,1,穏やか,穏やか
25920,沈黙は海底だ,intp1,1,読めない,読める
25920,沈黙は海底だ,intp2,1,暗い,暗い
25920,沈黙は海底だ,intp3,1,留まる,留まる
25920,記憶は倉庫だ,intp1,1,片付ける,片付ける
25920,記憶は倉庫だ,intp2,1,仕分ける,仕分ける
25920,記憶は倉庫だ,intp3,1,整理する,する
25920,笑顔は花だ,intp1,1,咲く,咲く
25920,笑顔は花だ,intp2,1,ほころぶ,ほころぶ
25920,笑顔は花だ,intp3,1,かわいい,かわいい
25920,家族は納豆だ,intp1,1,絡みつく,絡みつく
25920,家族は納豆だ,intp2,1,しつこい,しつこい
25920,激怒は噴火だ,intp1,1,激しい,激しい
25920,激怒は噴火だ,intp2,1,治まらない,治まる
25920,魅力は磁石だ,intp1,1,吸いつく,吸う
25920,魅力は磁石だ,intp1,2,吸いつく,つく
25920,魅力は磁石だ,intp2,1,惹かれる,惹く
25920,魅力は磁石だ,intp2,2,惹かれる,れる
25920,休日は道しるべだ,intp1,1,立ち止まる,立ち止まる
25920,休日は道しるべだ,intp2,1,思考する,する
25920,不安は濃霧だ,intp1,1,進めない,進める
25920,不安は濃霧だ,intp2,1,竦む,竦む
25920,雑巾は亀だ,intp1,1,臭う,臭う
25920,雑巾は亀だ,intp2,1,撫でる,撫でる
25920,球場はバケツだ,intp1,1,受け止める,受け止める
25920,球場はバケツだ,intp2,1,入れる,入れる
25920,椿はひとだまだ,intp1,1,不気味な,不気味
25920,椿はひとだまだ,intp2,1,落ちる,落ちる
25920,煙草は時限爆弾だ,intp1,1,燃える,燃える
25920,煙草は時限爆弾だ,intp2,1,危険な,危険
25920,議論は戦争だ,intp1,1,戦う,戦う
25920,蝶は踊り子だ,intp1,1,美しい,美しい
25920,蝶は踊り子だ,intp2,1,舞う,舞う
25920,蝶は踊り子だ,intp3,1,癒す,癒す
25920,権力は麻薬だ,intp2,1,憑りつかれる,れる
25920,心は沼だ,intp1,1,澱む,澱む
25920,心は沼だ,intp2,1,濁る,濁る
25920,心は沼だ,intp3,1,溜まる,溜まる
25920,あくびは満月だ,intp1,1,癒し,癒す
25920,あくびは満月だ,intp2,1,落ち着く,落ち着く
25920,恋はくす玉だ,intp2,1,高鳴る,高鳴る
3184242,激怒は噴火だ,intp1,1,爆発する,する
3184242,激怒は噴火だ,intp2,1,沸騰する,する
3184242,記憶は倉庫だ,intp2,1,しまっておく,しまう
3184242,記憶は倉庫だ,intp2,2,しまっておく,おく
3184242,空は鏡だ,intp2,1,心を映す,映す
3184242,笑顔は花だ,intp1,1,綺麗,綺麗
3184242,笑顔は花だ,intp2,1,美しい,美しい
3184242,休日は道しるべだ,intp1,1,選択する,する
3184242,休日は道しるべだ,intp2,1,一息つく,つく
3184242,椿はひとだまだ,intp1,1,赤い,赤い
3184242,椿はひとだまだ,intp2,1,儚げ,儚い
3184242,雑巾は亀だ,intp1,1,頑丈な,頑丈
3184242,雑巾は亀だ,intp2,1,耐久力がある,ある
3184242,権力は麻薬だ,intp2,1,手放したくない,手放す
3184242,心は沼だ,intp1,1,深い,深い
3184242,心は沼だ,intp2,1,沈む,沈む
3184242,魅力は磁石だ,intp1,1,引き寄せられる,引き寄せる
3184242,魅力は磁石だ,intp1,2,引き寄せられる,られる
3184242,魅力は磁石だ,intp2,1,引き離される,引き離す
3184242,魅力は磁石だ,intp2,2,引き離される,れる
3184242,あくびは満月だ,intp1,1,大きい,大きい
3184242,あくびは満月だ,intp2,1,丸い,丸い
3184242,不安は濃霧だ,intp1,1,もやもやする,する
3184242,不安は濃霧だ,intp2,1,先が見えない,見える
3184242,恋はくす玉だ,intp2,1,おめでたい,おめでたい
3184242,球場はバケツだ,intp1,1,たくさん入る,入る
3184242,球場はバケツだ,intp2,1,出し入れできる,できる
3184242,蝶は踊り子だ,intp2,1,舞う,舞う
3184242,蝶は踊り子だ,intp3,1,綺麗,綺麗
3184242,蝶は踊り子だ,intp4,1,美しい,美しい
3184242,沈黙は海底だ,intp1,1,深い,深い
3184242,沈黙は海底だ,intp2,1,沈み込む,沈む
3184242,沈黙は海底だ,intp2,2,沈み込む,込む
3184242,沈黙は海底だ,intp3,1,暗い,暗い
3184242,家族は納豆だ,intp1,1,くっつきあっている,くっつく
3184242,家族は納豆だ,intp1,2,くっつきあっている,ある
3184242,家族は納豆だ,intp1,3,くっつきあっている,いる
3184242,家族は納豆だ,intp2,1,育っていく,育つ
3184242,家族は納豆だ,intp2,2,育っていく,いく
3184242,人生は航海だ,intp1,1,果てしない,果てしない
3184242,人生は航海だ,intp2,1,自由,自由
3184242,議論は戦争だ,intp1,1,戦う,戦う
3184242,議論は戦争だ,intp2,1,対立する,する
3184242,煙草は時限爆弾だ,intp1,1,火がつく,つく
3184242,煙草は時限爆弾だ,intp2,1,時間が過ぎる,過ぎる
783528,人生は航海だ,intp1,1,明るい,明るい
783528,人生は航海だ,intp2,1,素晴らしい,素晴らしい
783528,空は鏡だ,intp1,1,広い,広い
783528,空は鏡だ,intp2,1,大きい,大きい
783528,激怒は噴火だ,intp1,1,苦しい,苦しい
783528,激怒は噴火だ,intp2,1,激しい,激しい
783528,雑巾は亀だ,intp1,1,汚い,汚い
783528,雑巾は亀だ,intp2,1,古い,古い
783528,権力は麻薬だ,intp1,1,強い,強い
783528,権力は麻薬だ,intp2,1,恐ろしい,恐ろしい
783528,不安は濃霧だ,intp1,1,暗い,暗い
783528,不安は濃霧だ,intp2,1,心配する,する
783528,心は沼だ,intp1,1,明るい,明るい
783528,心は沼だ,intp2,1,強い,強い
783528,記憶は倉庫だ,intp1,1,思い出す,思い出す
783528,記憶は倉庫だ,intp2,1,薄れる,薄れる
783528,球場はバケツだ,intp1,1,広い,広い
783528,球場はバケツだ,intp2,1,にぎやかな場所,にぎやか
783528,恋はくす玉だ,intp1,1,あたたかい,あたたかい
783528,恋はくす玉だ,intp2,1,嬉しい,嬉しい
783528,煙草は時限爆弾だ,intp1,1,悪い,悪い
783528,煙草は時限爆弾だ,intp2,1,害する,害する
783528,休日は道しるべだ,intp1,1,嬉しい,嬉しい
783528,休日は道しるべだ,intp2,1,楽しい,楽しい
783528,蝶は踊り子だ,intp1,1,美しい,美しい
783528,蝶は踊り子だ,intp2,1,小さい,小さい
783528,あくびは満月だ,intp1,1,悪い,悪い
783528,あくびは満月だ,intp2,1,退屈を感じる,感じる
783528,家族は納豆だ,intp1,1,温かい,温かい
783528,家族は納豆だ,intp2,1,素晴らしい,素晴らしい
783528,笑顔は花だ,intp1,1,明るい,明るい
